ticker,Index,marketCap,trailingPE,forwardPE,beta,trailingEps,industry,sector,fullTimeEmployees,country,ebitda,totalDebt,totalRevenue,grossProfits,freeCashflow,shortName,trailingPegRatio
MKC,0,20174469120,26.184671,24.08654,0.679,2.87,Packaged Foods,Consumer Defensive,14100,United States,1281299968,4454900224,6742799872,2598899968,428837504,"McCormick & Company, Incorporat",3.5721
MCD,0,210276909056,25.978798,23.321173,0.556,11.32,Restaurants,Consumer Cyclical,150000,United States,13895999488,52794998784,25706999808,14608000000,5306375168,McDonald's Corporation,2.6173
MCK,0,89843441664,27.93398,19.540884,0.488,25.75,Medical Distribution,Healthcare,43000,United States,5416000000,7414000128,359051001856,12821000192,4733250048,McKesson Corporation,1.1404
MDT,0,113250574336,24.484766,15.109402,0.815,3.61,Medical Devices,Healthcare,95000,Ireland,9112999936,29625999360,33536999424,21930999808,4206249984,Medtronic plc.,2.5343
MRK,0,203217666048,11.763082,8.609575,0.396,6.88,Drug Manufacturers - General,Healthcare,73000,United States,28795000832,34844000256,63921999872,49265000448,17124249600,"Merck & Company, Inc.",0.742
META,0,1807828516864,28.086329,28.419369,1.266,25.6,Internet Content & Information,Communication Services,76834,United States,87979999232,49519001600,170359996416,139297996800,36658999296,"Meta Platforms, Inc.",2.3664
MET,0,54140182528,13.178105,8.323014,0.839,6.12,Insurance - Life,Financial Services,45000,United States,7554999808,47948001280,73494003712,18961000448,1656249984,"MetLife, Inc.",1.1155
MTD,0,25128067072,30.211893,28.38216,1.387,40.02,Diagnostics & Research,Healthcare,16000,United States,1183522944,2074094976,3830156032,2303329024,743663872,"Mettler-Toledo International, I",3.572
MGM,0,10230080512,16.78125,16.34348,1.767,2.24,Resorts & Casinos,Consumer Cyclical,60000,United States,2446169088,31872178176,17134156800,7781541888,556492032,MGM Resorts International,2.0463
MCHP,0,39408488448,,28.1,1.463,-0.01,Semiconductors,Technology,19400,United States,1125600000,5781199872,4401600000,2467899904,1055487488,Microchip Technology Incorporat,
MU,0,136858402816,22.034233,9.501943,1.281,5.55,Semiconductors,Technology,48000,United States,15694999552,16213000192,33813000192,12556000256,1219874944,"Micron Technology, Inc.",0.1449
MSFT,0,3707648344064,38.609905,33.367226,1.026,12.92,Software - Infrastructure,Technology,228000,United States,149172994048,105018998784,270010007552,186509000704,54817001472,Microsoft Corporation,2.3397
MAA,0,18074155008,31.217842,36.25783,0.778,4.82,REIT - Residential,Real Estate,2532,United States,1246050048,5067837952,2196687872,1300422016,990585280,Mid-America Apartment Communiti,
MRNA,0,11791764480,,-3.5045977,1.859,-8.73,Biotechnology,Healthcare,5800,United States,-3536999936,745000000,3176999936,-2616999936,-3197499904,"Moderna, Inc.",
MHK,0,6930237440,14.488888,9.940807,1.189,7.65,"Furnishings, Fixtures & Appliances",Consumer Cyclical,41900,United States,1408199936,2788199936,10683299840,2720900096,669262528,"Mohawk Industries, Inc.",
MOH,0,12985236480,11.573913,9.318554,0.57,20.7,Healthcare Plans,Healthcare,18000,United States,1836999936,3766000128,40289001472,4796000256,585374976,Molina Healthcare Inc,
TAP,0,10002008064,9.947686,8.337268,0.728,4.97,Beverages - Brewers,Consumer Defensive,16800,United States,2403200000,6600099840,11334700032,4420800000,671500032,Molson Coors Beverage Company,6.5647
MDLZ,0,89329623040,25.64684,20.1137,0.499,2.69,Confectioners,Consumer Defensive,90000,United States,5633999872,20155000832,36464001024,11937000448,3596750080,"Mondelez International, Inc.",5.6267
MPWR,0,36323684352,20.241196,44.158325,1.192,37.48,Semiconductors,Technology,4017,United States,652257984,17751000,2386768896,1321659008,443831744,"Monolithic Power Systems, Inc.",
MNST,0,61518520320,41.5,33.73262,0.605,1.52,Beverages - Non-Alcoholic,Consumer Defensive,5527,United States,2172233984,260636992,7448168960,4069711104,1444561536,Monster Beverage Corporation,2.0757
MCO,0,90879483904,43.65255,37.91742,1.384,11.57,Financial Data & Stock Exchanges,Financial Services,15795,United States,3320000000,7267999744,7225999872,5256999936,2182374912,Moody's Corporation,2.7964
MS,0,231246675968,16.898008,18.176544,1.291,8.53,Capital Markets,Financial Services,81000,United States,,449335984128,63958999040,55355998208,,Morgan Stanley,167.9953
MOS,0,11823200256,32.12931,15.150407,1.148,1.16,Agricultural Inputs,Basic Materials,13765,United States,1930700032,4823399936,11064299520,1601100032,502837504,Mosaic Company (The),1.2939
MSI,0,70912589824,35.462437,28.920355,0.967,11.98,Communication Equipment,Technology,21000,United States,3220999936,6525000192,10956000256,5633999872,1923000064,"Motorola Solutions, Inc.",1.7397
MSCI,0,45474328576,40.47796,34.491783,1.326,14.52,Financial Data & Stock Exchanges,Financial Services,6184,United States,1691549952,4691348992,2921989120,2399331072,1127484800,MSCI Inc.,2.9074
NDAQ,0,51711168512,40.755653,28.684711,1.013,2.21,Financial Data & Stock Exchanges,Financial Services,9377,United States,2736000000,9774000128,7816000000,4768999936,1834000000,"Nasdaq, Inc.",1.8074
NTAP,0,21491257344,18.917109,14.150396,1.414,5.67,Computer Hardware,Technology,11700,United States,1640000000,3491000064,6572000256,4613000192,1158625024,"NetApp, Inc.",1.5478
NFLX,0,552042233856,61.361404,54.549202,1.589,21.14,Entertainment,Communication Services,14000,United States,11453826048,17423486976,40173326336,18848788480,21784893440,"Netflix, Inc.",2.4531
NEM,0,66668699648,13.644648,15.639688,0.322,4.39,Gold,Basic Materials,22200,United States,9857000448,7985999872,19669000192,10382999552,7086374912,Newmont Corporation,
NWSA,0,17690957824,36.26829,28.056604,1.247,0.82,Entertainment,Communication Services,23900,United States,1383000064,2923000064,10268000256,5334000128,-670875008,News Corporation,3.0977
NWS,0,17690972160,41.939026,35.181583,1.247,0.82,Entertainment,Communication Services,23900,United States,1383000064,2923000064,10268000256,5334000128,-670875008,News Corporation,3.582
NEE,0,152091574272,27.67041,20.076086,0.674,2.67,Utilities - Regulated Electric,Utilities,16800,United States,13576999936,89677996032,25269000192,15374000128,-11337249792,"NextEra Energy, Inc.",2.7959
NKE,0,112750878720,35.365738,23.650154,1.217,2.16,Footwear & Accessories,Consumer Cyclical,,United States,4516666368,11018000384,46308999168,19790000128,,"Nike, Inc.",2.861
NI,0,18621011968,21.383783,21.268818,0.549,1.85,Utilities - Regulated Gas,Utilities,7687,United States,2582500096,14925400064,5932000256,3027399936,-601249984,NiSource Inc,2.4187
NDSN,0,12589052928,28.63496,21.400576,0.896,7.78,Specialty Industrial Machinery,Industrials,7800,United States,806468992,2323457024,2704443904,1481624960,304186752,Nordson Corporation,2.0303
NSC,0,59179048960,17.918089,19.329897,1.31,14.65,Railroads,Industrials,19600,United States,5993999872,17749000192,12112000000,5993999872,1379874944,Norfolk Southern Corporation,2.4641
NTRS,0,25620787200,12.296919,17.23822,1.235,10.71,Asset Management,Financial Services,23400,United States,,17899100160,8577099776,8577099776,,Northern Trust Corporation,82.3125
NOC,0,72568496128,19.881704,17.96864,0.144,25.36,Aerospace & Defense,Industrials,97000,United States,6341000192,18126000128,40368001024,7808999936,2911749888,Northrop Grumman Corporation,3.2659
NCLH,0,9820817408,12.488636,10.5167465,2.126,1.76,Travel Services,Consumer Cyclical,41700,United States,2427109888,14803527680,9415989248,3810778112,-750045888,Norwegian Cruise Line Holdings ,0.5606
NRG,0,30966829056,25.18124,22.955072,1.137,6.29,Utilities - Independent Power Producers,Utilities,15637,United States,3657999872,10988999680,29286000640,6287000064,2221499904,"NRG Energy, Inc.",1.3694
NUE,0,31813640192,24.315695,14.729701,1.689,5.67,Steel,Basic Materials,32700,United States,3532999936,7880000000,30427000832,3201999872,193982000,Nucor Corporation,
NVDA,0,3885920157696,51.234726,38.67476,2.122,3.11,Semiconductors,Technology,36000,United States,88247001088,10284999680,148514996224,104120000512,55443001344,NVIDIA Corporation,1.9756
NVR,0,22289057792,15.723208,14.71526,0.995,484.84,Residential Construction,Consumer Cyclical,7000,United States,2094114048,1067212992,10742590464,2685158912,1303018240,"NVR, Inc.",
NXPI,0,58635190272,25.255714,17.758226,1.39,9.19,Semiconductors,Technology,33100,Netherlands,4268000000,11724999680,12323000320,6925000192,1445624960,NXP Semiconductors N.V.,1.5373
ORLY,0,78072717312,33.577206,2.0322654,0.6,2.72,Auto Parts,Consumer Cyclical,93419,United States,3715109888,8103818752,16869163008,8641802240,1610164736,"O'Reilly Automotive, Inc.",2.1844
OXY,0,43105026048,17.732794,13.860759,0.853,2.47,Oil & Gas E&P,Energy,13323,United States,13674999808,25987000320,27552999424,17660000256,4067624960,Occidental Petroleum Corporatio,1.3033
ODFL,0,36142911488,32.028088,28.988134,1.272,5.34,Trucking,Industrials,21817,United States,1844806016,59990000,5729594880,2277443072,607407232,"Old Dominion Freight Line, Inc.",3.2244
OMC,0,14630758400,10.206284,8.64699,0.955,7.32,Advertising Agencies,Communication Services,74900,United States,2527500032,6928000000,15749000192,2937600000,1268012544,Omnicom Group Inc.,1.3923
ON,0,23652290560,39.305553,13.1018505,1.381,1.44,Semiconductors,Technology,26400,United States,2004300032,3652800000,6665299968,2656300032,1121924992,ON Semiconductor Corporation,2.4423
OKE,0,51307270144,16.042969,13.758795,0.931,5.12,Oil & Gas Midstream,Energy,5177,United States,6517000192,32039999488,24960000000,8890999808,1758000000,"ONEOK, Inc.",1.4267
ORCL,0,666591559680,54.682026,33.145252,1.324,4.34,Software - Infrastructure,Technology,162000,United States,23485999104,108952002560,57399001088,40471998464,678000000,Oracle Corporation,2.476
OTIS,0,39274307584,26.04974,23.749403,0.974,3.82,Specialty Industrial Machinery,Industrials,72000,United States,2520999936,8725000192,14174000128,4276999936,1348499968,Otis Worldwide Corporation,2.6728
PCAR,0,51267497984,14.819424,12.585052,0.954,6.59,Farm & Heavy Construction Machinery,Industrials,30100,United States,4819500032,15707899904,32361199616,5399000064,-49712500,PACCAR Inc.,2.3761
PKG,0,18202052608,21.137932,17.997332,0.862,9.57,Packaging & Containers,Consumer Cyclical,15400,United States,1766099968,2802500096,8544799744,1872400000,388112512,Packaging Corporation of Americ,1.9
PLTR,0,317077487616,584.1739,285.87234,2.638,0.23,Software - Infrastructure,Technology,4001,United States,435340992,244596000,3115023872,2492320000,931205248,Palantir Technologies Inc.,4.2559
PANW,0,134573580288,115.98851,28.030558,0.973,1.74,Software - Infrastructure,Technology,15866,United States,1250200064,806000000,8874699776,6528399872,3175474944,"Palo Alto Networks, Inc.",2.5066
PARA,0,9101220864,,7.91411,1.207,-8.26,Entertainment,Communication Services,18600,United States,2617999872,15527000064,28720001024,9358000128,15055750144,Paramount Global,
PH,0,91891548160,27.702236,24.42765,1.339,25.96,Specialty Industrial Machinery,Industrials,61120,United States,5036259840,9372912640,19793741824,7254986752,2980823296,Parker-Hannifin Corporation,3.215
PAYX,0,53040365568,32.124454,27.812855,0.911,4.58,Software - Application,Technology,,United States,2538800128,5022300160,5571700224,4031300096,1497562496,"Paychex, Inc.",2.6079
PAYC,0,13055998976,33.106537,26.72821,0.818,7.04,Software - Application,Technology,7306,United States,486300000,81500000,1913799936,1643800064,296926496,"Paycom Software, Inc.",2.384
PYPL,0,74486300672,17.211235,15.662577,1.449,4.45,Credit Services,Financial Services,24400,United States,6371999744,13376000000,31889000448,13201000448,1741874944,"PayPal Holdings, Inc.",1.0245
PNR,0,17583001600,27.614988,22.035053,1.101,3.87,Specialty Industrial Machinery,Industrials,9750,United Kingdom,1037200000,1953799936,4076000000,1616400000,658825024,Pentair plc.,1.8749
PEP,0,185616809984,19.908823,15.687139,0.466,6.8,Beverages - Non-Alcoholic,Consumer Defensive,319000,United States,17302999040,48518000640,91522998272,50404999168,7581499904,"Pepsico, Inc.",3.0524
PFE,0,144294674432,18.391304,8.662115,0.491,1.38,Drug Manufacturers - General,Healthcare,81000,United States,23320999936,62397001728,62464000000,46487998464,15049249792,"Pfizer, Inc.",0.8048
PCG,0,30569730048,12.761467,9.398648,0.612,1.09,Utilities - Regulated Electric,Utilities,28410,United States,9368999936,59968000000,24540999680,9224999936,-5102249984,Pacific Gas & Electric Co.,0.8135
PM,0,278430285824,28.17008,24.844446,0.544,6.35,Tobacco,Consumer Defensive,83100,United States,16241000448,49633001472,38385999872,25212000256,8564250112,Philip Morris International Inc,1.314
PSX,0,51862654976,28.668919,13.413067,0.998,4.44,Oil & Gas Refining & Marketing,Energy,13200,United States,3279000064,18802999296,137772007424,12536000512,1671624960,Phillips 66,0.8958
PNW,0,10796057600,17.90495,19.320513,0.431,5.05,Utilities - Regulated Electric,Utilities,6400,United States,2023175040,12132355072,5205483008,2153022976,-359840736,Pinnacle West Capital Corporati,10.208
PNC,0,77756612608,13.891873,13.095937,1.069,14.15,Banks - Regional,Financial Services,53686,United States,,63096999936,21009000448,21009000448,,"PNC Financial Services Group, I",2.0154
POOL,0,11354502144,28.252573,25.10557,1.123,10.69,Industrial Distribution,Industrials,6000,United States,631843968,1347078016,5261668864,1549155968,402759872,Pool Corporation,
PPG,0,26846603264,20.934513,13.364971,1.156,5.65,Specialty Chemicals,Basic Materials,46000,United States,2651000064,7872999936,15680000000,6537999872,1066750016,"PPG Industries, Inc.",0.8588
PPL,0,24994516992,25.231344,18.47541,0.668,1.34,Utilities - Regulated Electric,Utilities,6653,United States,3295000064,17344000000,8661999616,3662000128,-481124992,PPL Corporation,1.2954
PFG,0,18159472640,17.344753,9.597157,0.996,4.67,Asset Management,Financial Services,19700,United States,1622974976,4590400000,15770300416,6782400000,1386312448,Principal Financial Group Inc,
PG,0,377072353280,25.52857,21.675201,0.427,6.3,Household & Personal Products,Consumer Defensive,108000,United States,24187000832,34140999680,83926999040,43384999936,12618874880,Procter & Gamble Company (The),3.8942
PGR,0,153391366144,17.632076,18.960869,0.4,14.84,Insurance - Property & Casualty,Financial Services,66308,United States,11571999744,6894000128,78507999232,11758999552,13350724608,Progressive Corporation (The),6.6348
PLD,0,100234567680,26.937653,30.6875,1.268,4.01,REIT - Industrial,Real Estate,2703,United States,6193812992,32895868928,8733704192,6660436992,4307161088,"Prologis, Inc.",
PRU,0,38615085056,17.205048,7.42546,1.047,6.34,Insurance - Life,Financial Services,37936,United States,2821750016,47712002048,60366000128,15569999872,-16394500096,"Prudential Financial, Inc.",0.7177
PEG,0,40503668736,22.177595,19.943487,0.497,3.66,Utilities - Regulated Electric,Utilities,13047,United States,3940999936,23548000256,10752000000,3678000128,-973625024,Public Service Enterprise Group,2.499
PTC,0,21108449280,48.34615,25.14,1.183,3.64,Software - Application,Technology,7000,United States,739947008,1567497984,2346680064,1903879936,804437248,PTC Inc.,1.5427
PSA,0,51983716352,29.42602,27.875824,0.879,10.07,REIT - Industrial,Real Estate,5900,United States,3343835904,9424558080,4738937856,3454361088,2434415872,Public Storage,11.5449
PHM,0,21918697472,7.723164,8.10074,1.297,14.16,Residential Construction,Consumer Cyclical,6793,United States,3852910080,2188933120,17890439168,5117159936,761504256,"PulteGroup, Inc.",0.3217
PWR,0,57280401408,62.542076,38.042324,1.072,6.18,Engineering & Construction,Industrials,58400,United States,2173506048,4747752960,24874309632,3721304064,1378591872,"Quanta Services, Inc.",2.3994
QCOM,0,178106580992,16.552042,13.2632885,1.256,9.8,Semiconductors,Technology,49000,United States,13351000064,14622999552,42285998080,23545999360,8322874880,QUALCOMM Incorporated,2.3296
DGX,0,19750463488,22.366625,18.127048,0.491,7.91,Diagnostics & Research,Healthcare,55000,United States,1975000064,6576000000,10158000128,3356000000,817625024,Quest Diagnostics Incorporated,1.5691
RL,0,16948930560,24.100775,21.490782,1.531,11.61,Apparel Manufacturing,Consumer Cyclical,15000,United States,1143000064,2668100096,7079000064,4852899840,816062528,Ralph Lauren Corporation,2.3562
RJF,0,32280801280,15.414258,14.362657,1.043,10.38,Asset Management,Financial Services,19000,United States,,4461000192,13566999552,12654000128,,"Raymond James Financial, Inc.",1.8085
RTX,0,194714697728,42.741936,23.854336,0.617,3.41,Aerospace & Defense,Industrials,185000,United States,13381999616,42945998848,81738997760,15964999680,5729124864,RTX Corporation,1.5694
O,0,52089655296,52.436363,36.27673,0.766,1.1,REIT - Retail,Real Estate,468,United States,4864595968,27452194816,5404987904,5009993216,2469820160,Realty Income Corporation,
REG,0,12927883264,33.549767,33.709526,1.023,2.11,REIT - Retail,Real Estate,495,United States,956665984,4886515200,1522884992,1082594944,638198656,Regency Centers Corporation,2.8017
REGN,0,59095719936,13.906504,12.080335,0.307,39.36,Biotechnology,Healthcare,15158,United States,4471000064,2704800000,14085699584,6873699840,2082887552,"Regeneron Pharmaceuticals, Inc.",1.1714
RF,0,22293463040,11.980677,10.973451,0.978,2.07,Banks - Regional,Financial Services,19644,United States,,,6661000192,6661000192,,Regions Financial Corporation,3.2062
RSG,0,75355521024,36.37104,35.40969,0.644,6.63,Waste Management,Industrials,42000,United States,5038000128,13530000384,16179000320,6978999808,1919374976,"Republic Services, Inc.",3.8083
RMD,0,37677273088,28.807173,24.971817,0.769,8.92,Medical Instruments & Supplies,Healthcare,,United States,1764669952,839772032,5021529088,2981164032,1202870656,ResMed Inc.,1.5284
RVTY,0,11941409792,41.863632,19.63372,0.972,2.42,Diagnostics & Research,Healthcare,11000,United States,835348992,3325364992,2769868032,1557958016,742646848,"Revvity, Inc.",0.757
ROK,0,39120343040,43.656605,30.444738,1.373,7.95,Specialty Industrial Machinery,Industrials,27000,United States,1578700032,4092999936,7968200192,3128900096,1083287552,"Rockwell Automation, Inc.",3.6603
ROL,0,27353419776,57.010098,50.392857,0.768,0.99,Personal Services,Consumer Cyclical,20000,United States,782566976,911033024,3462863104,1825090048,492010496,"Rollins, Inc.",4.9336
ROP,0,61606096896,41.312183,28.621378,1.036,13.87,Software - Application,Technology,18200,United States,2872999936,7456399872,7241299968,4991000064,2161250048,"Roper Technologies, Inc.",3.1857
ROST,0,43026190336,20.781992,19.663677,1.157,6.33,Apparel Retail,Consumer Cyclical,107000,United States,3054482944,5015669248,21256122368,6968581120,1145347072,"Ross Stores, Inc.",2.5913
RCL,0,90831388672,27.237787,23.406578,2.15,12.28,Travel Services,Consumer Cyclical,105950,United States,5942000128,20118999040,16755999744,8305999872,1198875008,Royal Caribbean Cruises Ltd.,1.2443
SPGI,0,162422390784,41.668762,31.505651,1.195,12.71,Financial Data & Stock Exchanges,Financial Services,42350,United States,7144000000,12024999936,14494000128,10060999680,5187999744,S&P Global Inc.,2.3033
CRM,0,260175396864,42.523438,24.451931,1.377,6.4,Software - Application,Technology,76453,United States,11205999616,12019999744,38591000576,29845000192,14429875200,"Salesforce, Inc.",1.4539
SBAC,0,25134608384,30.943121,25.510359,0.78,7.56,REIT - Specialty,Real Estate,1720,United States,1788802944,14641131520,2686020096,2062710016,455928512,SBA Communications Corporation,1.7126
SLB,0,48161726464,12.084746,9.713897,1.026,2.95,Oil & Gas Equipment & Services,Energy,110000,United States,8221000192,14138000384,36072001536,7394999808,3030749952,Schlumberger N.V.,3.5385
STX,0,31713708032,21.50216,15.406186,1.428,6.95,Computer Hardware,Technology,30000,Singapore,1891000064,5145999872,8540000256,2886000128,190875008,Seagate Technology Holdings PLC,0.2835
SRE,0,48991010816,16.50989,14.614787,0.656,4.55,Utilities - Diversified,Utilities,16773,United States,5400000000,38085001216,13347000320,5505999872,-5204125184,DBA Sempra,1.9873
NOW,0,216409604096,140.7938,62.556282,0.956,7.42,Software - Application,Technology,26293,United States,2110000000,2399000064,11468999680,9050999808,3713125120,"ServiceNow, Inc.",2.3279
SHW,0,88712749056,33.45936,27.699532,1.212,10.58,Specialty Chemicals,Basic Materials,63890,United States,4433699840,13628000256,23036899328,11223199744,1882837504,Sherwin-Williams Company (The),3.5721
SPG,0,62884159488,26.508745,24.59292,1.486,6.29,REIT - Retail,Real Estate,2600,United States,4446823936,25273774080,5994220032,4937442816,1983254400,"Simon Property Group, Inc.",
SWKS,0,11824159744,30.765627,12.306251,1.155,2.56,Semiconductors,Technology,10100,United States,895699968,1209600000,3952199936,1627500032,1029425024,"Skyworks Solutions, Inc.",2.2501
SJM,0,11103671296,,9.884141,0.333,-11.57,Packaged Foods,Consumer Defensive,8000,United States,2156199936,7811700224,8726099968,3393799936,600324992,The J.M. Smucker Company,2.3286
SW,0,25072283648,58.57317,13.304709,1.017,0.82,Packaging & Containers,Consumer Cyclical,100000,Ireland,3575000064,14218999808,25834999808,5062000128,-1627874944,Smurfit WestRock plc,0.3577
SNA,0,16818354176,16.839268,15.985586,0.766,19.1,Tools & Accessories,Industrials,13000,United States,1450099968,1301600000,5069700096,2638799872,811625024,Snap-On Incorporated,2.4352
SOLV,0,13581519872,36.175114,14.195298,,2.17,Medical Instruments & Supplies,Healthcare,22000,United States,1416000000,7912999936,8307999744,4563999744,1045374976,Solventum Corporation,
SO,0,100678385664,21.944843,21.18287,0.367,4.17,Utilities - Regulated Electric,Utilities,28314,United States,13374999552,70119997440,27853000704,13838999552,407249984,Southern Company (The),3.9057
LUV,0,19421034496,38.292137,21.433964,1.227,0.89,Airlines,Industrials,71506,United States,1891000064,7994999808,27581999104,6115999744,-837249984,Southwest Airlines Company,0.5774
SWK,0,11000093696,30.12712,12.95082,1.172,2.36,Tools & Accessories,Industrials,48000,United States,1566099968,7214499840,15240800256,4571899904,738774976,"Stanley Black & Decker, Inc.",
SBUX,0,107321622528,34.34182,25.387096,0.99,2.75,Restaurants,Consumer Cyclical,361000,United States,6058200064,26031900672,36347301888,9097900032,1848912512,Starbucks Corporation,2.4972
STT,0,31458426880,12.422297,11.8104925,1.463,8.88,Asset Management,Financial Services,52711,United States,,64741998592,13086000128,13086000128,,State Street Corporation,1.2028
STLD,0,19780012032,17.508541,13.270917,1.394,7.61,Steel,Basic Materials,13000,United States,1964616960,4196079104,17215582208,2308332032,-482931744,"Steel Dynamics, Inc.",
STE,0,23368032256,38.626015,23.826479,0.943,6.15,Medical Devices,Healthcare,17787,United States,1464445952,2202540032,5459514880,2418995968,1609312256,STERIS plc (Ireland),1.9255
SYK,0,151062183936,53.4885,29.215078,0.927,7.39,Medical Devices,Healthcare,53000,United States,6176999936,17355999232,23217999872,15022000128,3028375040,Stryker Corporation,2.3065
SMCI,0,28981481472,26.391304,11.452831,1.397,1.84,Computer Hardware,Technology,5684,United States,1364608000,2647895040,21569720320,2431848960,-272670496,"Super Micro Computer, Inc.",
SYF,0,26706896896,9.610959,10.843896,1.428,7.3,Credit Services,Financial Services,20000,United States,,17009000448,8705000448,8705000448,,Synchrony Financial,
SNPS,0,85143044096,63.29181,36.90249,1.11,8.67,Software - Infrastructure,Technology,20000,United States,1471897984,10742250496,6221316096,5064891904,1938772352,"Synopsys, Inc.",19.399
SYY,0,37413158912,19.943153,15.686992,0.817,3.87,Food Distribution,Consumer Defensive,76000,United States,4435999744,14609000448,80787996672,14821000192,2215365888,Sysco Corporation,1.4557
TMUS,0,273359585280,23.533726,22.563261,0.628,10.23,Telecom Services,Communication Services,70000,United States,31601999872,121691996160,82691997696,52799000576,9022624768,"T-Mobile US, Inc.",1.1176
TROW,0,22064648192,11.3677635,10.711229,1.513,8.81,Asset Management,Financial Services,8084,United States,2832999936,516600000,7107299840,3721799936,935237504,"T. Rowe Price Group, Inc.",3.1286
TTWO,0,43912998912,,30.626274,1.029,-25.57,Electronic Gaming & Multimedia,Communication Services,12928,United States,448900000,4105900032,5633600000,3276699904,1150724992,"Take-Two Interactive Software, ",4.3454
TPR,0,18733637632,23.736841,18.949577,1.478,3.8,Luxury Goods,Consumer Cyclical,12500,United States,1542200064,4107699968,6878600192,5165000192,575350016,"Tapestry, Inc.",1.2339
TRGP,0,37642043392,31.955803,21.007263,1.071,5.43,Oil & Gas Midstream,Energy,3370,United States,4060000000,16208700416,16380600320,5637799936,-188950000,"Targa Resources, Inc.",1.4289
TGT,0,47281328128,11.447744,9.901046,1.212,9.09,Discount Stores,Consumer Defensive,440000,United States,8961000448,19463000064,105881001984,29721999360,2960250112,Target Corporation,2.4801
TEL,0,51685175296,37.88913,19.387096,1.222,4.6,Electronic Components,Technology,85000,Ireland,3848000000,5678000128,16026000384,5587999744,1521624960,TE Connectivity plc,3.0566
TDY,0,24271243264,29.665524,24.136068,1.051,17.46,Scientific & Technical Instruments,Technology,14900,United States,1393299968,2964800000,5769800192,2474400000,876275008,Teledyne Technologies Incorpora,
TER,0,14928685056,26.362606,21.89647,1.673,3.53,Semiconductor Equipment & Materials,Technology,6500,United States,723016000,68763000,2905741056,1724980992,499388512,"Teradyne, Inc.",1.558
TSLA,0,1015729750016,182.28323,97.330246,2.461,1.73,Auto Manufacturers,Consumer Cyclical,125665,United States,12549999616,13127999488,95724003328,16906999808,3360000000,"Tesla, Inc.",5.5151
TXN,0,196248125440,40.990513,36.738094,0.99,5.27,Semiconductors,Technology,34000,United States,7097999872,12848000000,16049000448,9312000000,-257000000,Texas Instruments Incorporated,2.2942
TPL,0,24733644800,53.77161,14.715125,1.13,20.01,Oil & Gas E&P,Energy,111,United States,591700992,0,727664000,680625984,-52545248,Texas Pacific Land Corporation,
TXT,0,14845723648,18.520271,12.273135,1.163,4.44,Aerospace & Defense,Industrials,34000,United States,1523000064,4100999936,13873000448,2484999936,584625024,Textron Inc.,0.9626
TMO,0,162069495808,25.195421,18.27714,0.78,17.04,Diagnostics & Research,Healthcare,125000,United States,10826000384,34258999296,42898001920,17774999552,5770375168,Thermo Fisher Scientific Inc,1.6508
TJX,0,140411928576,29.614119,27.36087,0.903,4.25,Apparel Retail,Consumer Cyclical,364000,United States,7414000128,13061999616,56991997952,17372999680,2886874880,"TJX Companies, Inc. (The)",2.8523
TKO,0,14480752640,89.91878,54.67284,,1.97,Entertainment,Communication Services,,United States,730153024,3069408000,2850693120,1988846976,399396736,"TKO Group Holdings, Inc.",
TSCO,0,28964990976,27.179106,4.9083557,0.734,2.01,Specialty Retail,Consumer Cyclical,52000,United States,1916492032,5761726976,14955348992,5431124992,498994112,Tractor Supply Company,2.5717
TT,0,97545846784,35.969574,34.576286,1.172,12.16,Building Products & Equipment,Industrials,45000,Ireland,3934000128,4771299840,20311199744,7298100224,2439650048,Trane Technologies plc,3.3613
TDG,0,85541371904,51.278786,35.027138,1.047,29.7,Aerospace & Defense,Industrials,16600,United States,4256999936,25103998976,8387999744,5013000192,2083124992,Transdigm Group Incorporated,4.1836
TRV,0,59843670016,14.386166,12.429647,0.537,18.36,Insurance - Property & Casualty,Financial Services,34000,United States,6377999872,8032999936,47004999680,11543000064,15715749888,"The Travelers Companies, Inc.",3.3502
TRMB,0,18818549760,12.867047,26.46812,1.677,6.13,Scientific & Technical Instruments,Technology,12100,United States,683200000,1391000064,3570599936,2447800064,1418562560,Trimble Inc.,2.734
TFC,0,59636453376,,11.529114,0.815,-0.19,Banks - Regional,Financial Services,37529,United States,,58786000896,11530999808,11530999808,,Truist Financial Corporation,
TYL,0,25444589568,89.26475,54.481995,0.852,6.61,Software - Application,Technology,7462,United States,430240000,640102016,2190608896,979176000,513009984,"Tyler Technologies, Inc.",3.1496
TSN,0,20433582080,22.319067,16.38857,0.585,2.57,Farm Products,Consumer Defensive,138000,United States,3489999872,9068000256,53615001600,4220000000,1389500032,"Tyson Foods, Inc.",0.4398
USB,0,74676379648,11.863862,11.069284,1.017,4.04,Banks - Regional,Financial Services,70000,United States,,80944996352,25355999232,25355999232,,U.S. Bancorp,1.7895
UBER,0,195796238336,16.397547,39.67373,1.387,5.71,Software - Application,Technology,31500,United States,4576000000,11123999744,45380001792,15244999680,5420375040,"Uber Technologies, Inc.",15.1997
UDR,0,15381436416,113.33333,86.80851,0.833,0.36,REIT - Residential,Real Estate,1419,United States,1002488000,5992567808,1705219968,1133725056,617970624,"UDR, Inc.",
ULTA,0,21474557952,18.69288,20.891562,1.096,25.56,Specialty Retail,Consumer Cyclical,20000,United States,1839831040,1975202944,11418173440,4877027840,875767616,"Ulta Beauty, Inc.",2.6982
